"Data Source","World Development Indicators",

"Last Updated Date","2015-11-12",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Slovenia","SVN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.59747","15.67941","15.07139","13.99306","","13.74634","14.1237497329712","","12.9965400695801","12.4975996017456","12.6503496170044","15.096360206604","15.132550239563","15.1887302398682","17.6481800079346","17.4406700134277","17.1558494567871","17.0168800354004","16.7077007293701","16.7803897857666","16.8859004974365","","",
"Sweden","SWE","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","19.97828","19.45624","17.18566","16.86167","16.03441","20.43812","","","","","","","","","","","","","","","","","9.5482","10.16069","10.52424","11.21408","11.83295","12.4508","12.3227996826172","11.8377799987793","11.4001197814941","11.4659595489502","11.1887502670288","10.1098899841309","10.0503797531128","9.9662504196167","9.80459976196289","9.55123043060303","9.34008979797363","9.53888034820557","9.26630020141602","9.64566993713379","","","",
"Swaziland","SWZ","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","40.47773","37.70712","37.88734","38.68087","38.78829","37.88743","36.89654","36.24064","35.29618","35.01558","34.17297","33.43921","33.24569","33.08695","33.30725","33.92866","33.14825","33.11139","32.77492","32.17689","32.7472","32.33739","32.75527","32.70207","32.71598","34.0218","33.881","33.77568","33.70121","33.158130645752","31.2753601074219","32.8728904724121","31.0743293762207","31.2041893005371","32.3101501464844","32.8728713989258","33.2589111328125","32.4413414001465","","31.6482906341553","32.3244018554688","30.4911003112793","29.0595893859863","","","",
"Sint Maarten (Dutch part)","SXM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","24.20997","24.79898","24.63081","24.40618","24.89183","23.90654","22.87356","","23.70726","24.63704","","","","","","","","","","","","","","18.01642","16.85544","16.92637","17.13345","15.3981","14.84451","14.5615797042847","14.6564302444458","13.7387599945068","13.8859996795654","14.039999961853","13.5144195556641","13.7168397903442","","12.4669504165649","13.0507497787476","13.8205099105835","12.5470304489136","13.2545700073242","12.5555601119995","13.1346397399902","","",
"Syrian Arab Republic","SYR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","36.8015","36.01959","36.32402","36.75235","34.62123","33.86258","32.72545","32.00104","30.50427","29.4374","28.11262","27.79374","27.26846","27.19603","27.05551","25.89366","25.22223","26.49236","26.92287","26.12085","25.06963","24.74328","24.23779","23.7348","23.3829","23.54409","23.45652","22.92187","24.9283790588379","24.7798500061035","24.1196403503418","25.3284797668457","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","15.23585","19.9","","","17.29787","21.25301","21.68675","21.15","","","","","","","","","","","","","","","","","","","17.47778","","18.4040393829346","","17.6910591125488","17.9579792022705","15.2100801467896","","","","","","","","","","","9.2877197265625","",
"Chad","TCD","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","64.89023","66.0043","","","","","","","","","","","","","64.19181","70.64574","","","68.37361","67.18043","65.81015","62.30879","","60.91016","62.05484","62.95828","67.07802","67.5661","67.8842620849609","68.6206665039063","71.2225189208984","67.9511032104492","72.1157836914063","68.7188034057617","63.1543807983398","62.7230796813965","60.3792495727539","62.4015312194824","61.0196113586426","62.203929901123","62.5905609130859","61.2676315307617","62.4276313781738","","",
"Togo","TGO","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","58.45613","60.37813","59.48617","59.50325","58.54683","59.68668","60.56694","58.12109","55.43369","54.29058","55.07967","51.83896","48.20139","45.08388","44.42142","46.06011","50.25659","51.66419","54.61232","55.63861","58.25862","63.78768","","53.10531","54.86158","50.84948","46.37572","45.51107","41.2812614440918","37.459831237793","34.3386611938477","35.2010803222656","35.4516792297363","39.0842895507813","33.5953598022461","37.5628318786621","39.1379203796387","41.3255500793457","43.5092506408691","40.5730590820313","40.9476699829102","41.6778106689453","41.3492088317871","","",
"Thailand","THA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","34.67302","","","30.10394","30.15075","27.96192","30.21801","28.8802","","","","","20.67687","19.78909","19.46745","","20.06617","20.29185","20.23474","20.2664","22.10699","20.13314","19.81136","20.52285","","18.8329","","18.73022","20.5666904449463","20.7935695648193","19.088659286499","18.5624904632568","","","","18.2657699584961","17.7173805236816","15.9921798706055","","16.2581005096436","15.7845697402954","16.280689239502","","","",
"Tajikistan","TJK","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.31113","21.74715","20.80718","22.24579","22.85605","22.4766","22.79757","22.70828","21.9828701019287","21.8455104827881","21.7868995666504","21.784740447998","22.3593997955322","21.5184898376465","21.326789855957","22.1781597137451","21.6094303131104","22.6743202209473","23.2459392547607","25.1814498901367","23.2745609283447","23.0047206878662","","22.3589000701904","",
"Turkmenistan","TKM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.9123992919922","47.1794395446777","46.8161010742188","50.7139282226563","","","","","29.7768402099609","30.1987705230713","31.3548107147217","","","","",
"Tonga","TON","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","27.15046","25.33333","25.80374","26.03432","25.34731","27.99419","25.38983","","25.92641","24.13692","24.34315","24.98417","21.06053","19.6262","20.89012","22.875","22.31135","21.65155","","","23.97968","23.42857","21.24745","22.27056","23.59486","21.2398","20.96642","21.0202","21.8883","20.900369644165","22.1445598602295","20.6962299346924","22.1280708312988","21.7123794555664","20.3001194000244","20.3003597259521","22.2907905578613","25.4015007019043","25.063159942627","24.5867595672607","24.8862590789795","24.1260604858398","21.1053905487061","25.7477607727051","","",
"Trinidad and Tobago","TTO","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","34.46686","33.39772","32.87038","31.63394","30.90816","30.75769","29.3721","28.58133","27.99918","25.88282","23.8559","23.01315","22.58083","22.69793","22.22969","22.06739","22.97254","23.77882","24.67714","","25.95905","26.13592","25.76566","27.04757","","25.49342","24.76132","","21.3282108306885","20.7500591278076","19.7515907287598","19.6154003143311","18.5013809204102","17.5166492462158","16.5458602905273","","15.9395399093628","17.1578407287598","17.5794296264648","","","","","","",
"Tunisia","TUN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","47.47047","","43.99921","","40.96882","39.99944","40.3801","39.44125","39.2351","39.02435","38.50327","37.85364","37.83434","35.93868","34.01426","31.58681","32.17963","30.94783","30.164","29.68811","27.775","26.40503","26.19308","26.29072","25.22658","24.5295","24.1413","24.0811","23.8614902496338","23.21044921875","22.6937808990479","21.8922500610352","21.5377502441406","20.6063899993896","19.9875297546387","19.1413803100586","18.1528606414795","17.2807102203369","16.9782390594482","17.1154308319092","17.35205078125","17.149829864502","17.4304294586182","","",
"Turkey","TUR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","37.80389","36.11195","33.12517","34.02891","33.55384","31.94539","30.16475","29.62344","29.7868","","26.62431","27.53688","28.55453","31.10382","31.14897","31.19571","30.91192","31.14063","30.62648","30.48036","30.38145","29.27687","28.4562","27.42823","27.74516","","","","","","","","","","","","","","","","","20.1320400238037","19.8335399627686","","",
"Tuvalu","TUV","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.75362","","","","","18.8888893127441","19.7012996673584","18.2948703765869","16.6623401641846","17.9200000762939","19.2328796386719","","","","","","","","","","","",
"Tanzania","TZA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","46.75438","45.88847","45.52513","46.59736","49.05415","53.55292","49.77317","50.16914","46.17832","41.53122","","43.32876","39.75104","39.65096","38.23891","34.23583","33.27616","33.0851","32.97371","33.11856","34.889","35.77675","35.57033","36.70085","36.54312","36.83172","36.21515","36.91207","38.01943","40.2843704223633","","45.9911117553711","52.997859954834","56.8993606567383","58.2737884521484","55.8554191589355","52.4083404541016","53.0876617431641","52.3891983032227","53.7045707702637","50.7627410888672","","45.5677604675293","43.4431495666504","","",
"Uganda","UGA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","33.97709","34.70653","32.59304","32.08132","33.33824","33.94596","34.83689","35.00071","35.33496","33.5835","33.89665","34.75408","36.3929","35.16441","33.8186","34.46536","30.13117","31.64314","31.9874","29.06809","29.3527","32.9232","27.68737","29.10576","33.19221","35.19818","37.62231","59.42568","58.51028","57.3049011230469","59.4296493530273","54.3216705322266","52.723991394043","52.3895492553711","50.0865097045898","49.8776397705078","49.0473289489746","49.5638694763184","49.9258918762207","49.2812194824219","48.576000213623","47.776008605957","","45.5910911560059","","",
"Ukraine","UKR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.60489","","20.47717","19.91538","","","20.93593","20.8617","20.4824104309082","19.8840599060059","19.5897598266602","19.4626808166504","19.1118392944336","18.5975399017334","18.7037601470947","17.1245307922363","16.3381309509277","15.8165102005005","15.5827798843384","15.6578903198242","15.833459854126","16.0865707397461","16.487850189209","","",
"Upper middle income","UMC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","29.9263496398926","30.1066608428955","28.8040103912354","29.5037002563477","29.6374492645264","29.8473892211914","29.5072593688965","29.0629005432129","28.7685108184814","28.6557693481445","27.953649520874","27.3364200592041","26.5648002624512","26.0046195983887","25.7155799865723","25.7688903808594","25.4880409240723","25.2908496856689","24.8437595367432","24.2560691833496","23.9726295471191","23.7756099700928","23.7162399291992","23.7505493164063","23.9119091033936","24.1295604705811","24.3367900848389","24.5822792053223","24.7219791412354","24.5297203063965","23.7787094116211","23.0305995941162","22.5250606536865","21.9658794403076","21.2352504730225","20.3116092681885","20.0792102813721","19.785249710083","19.4904098510742","19.1939296722412","18.940990447998","18.8482608795166","19.6417808532715","18.919490814209","","",
"Uruguay","URY","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","29.48589","28.64984","25.66373","25.42803","22.93522","23.76967","23.42196","23.70194","23.57919","23.81625","22.43005","21.48804","21.59081","20.55518","23.32668","25.08293","21.89014","","23.17514","22.14033","21.88766","21.64152","20.63866","19.90489","21.39486","20.08104","20.4869","21.59529","20.6103","20.4395694732666","20.7566699981689","20.775239944458","21.1695995330811","20.8253803253174","20.5340900421143","20.1519393920898","19.6445198059082","15.5097703933716","15.0099802017212","13.9862403869629","13.7940301895142","","","","","",
"United States","USA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","14.0212","14.05163","14.18526","","","","","","","16.09671","16.08709","16.17298","16.03388","","15.67606","15.4149198532104","15.0081100463867","15.4441900253296","14.8271198272705","14.8135595321655","14.2110900878906","14.1297197341919","13.8078699111938","13.7955598831177","13.6890802383423","13.8721504211426","13.5908403396606","14.2852201461792","14.4221601486206","","","",
"Uzbekistan","UZB","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","24.10745","","","","","24.09567","","","24.14035","24.10282","23.048","20.82443","20.18343","20.22664","20.1038","23.10311","22.40959","21.19301","20.9097690582275","21.443489074707","21.7192802429199","21.2944507598877","21.09375","20.1455192565918","19.9486598968506","19.3833198547363","18.2420806884766","17.6054592132568","17.1157398223877","17.7621307373047","15.624400138855","","","","",
"St. Vincent and the Grenadines","VCT","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","19.55864","","","","18.06116","","","","","","18.15625","","","","","17.74563","","","","19.68722","","","20.30959","","","","19.99503","19.758960723877","18.5881805419922","18.9761009216309","17.283130645752","17.5579605102539","17.2259292602539","","","17.0718097686768","16.9563293457031","16.9613208770752","16.2739601135254","","15.7480001449585","15.2910099029541","","",
"Venezuela, RB","VEN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","34.82114","34.01514","33.59355","32.91377","31.49028","30.35173","29.42885","28.90115","28.9276","27.76282","27.33912","26.69948","26.02124","26.39321","26.03711","25.62331","25.68126","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","25.20346","22.08081","","","16.01075","16.19892","14.77171","","","","","14.2","","","","14.16872","","","","","14.17723","","14.18927","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","36.11604","35.57718","34.14532","34.61545","36.43103","38.64422","","","","35.29414","34.46203","35.00456","34.96487","34.49841","34.18834","35.11028","35.09961","35.5758","35.19029","34.86643","34.22652","33.48732","32.15427","30.434850692749","29.5215091705322","28.0348205566406","26.3290500640869","24.6538105010986","23.0269393920898","21.5556507110596","20.6947002410889","20.436429977417","19.9267406463623","19.5221996307373","19.9017505645752","19.6315498352051","19.3991203308105","18.8834896087646","","",
"Vanuatu","VUT","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","23.45758","24.14066","23.57215","26.33653","24.36609","","","25.22169","22.01413","","23.59432","21.34665","","23.81585","","","","","","25.7732","","28.71346","30.82981","","","","","","28.87899","24.1611499786377","22.5499401092529","23.7358493804932","23.2156105041504","21.7133407592773","20.0102691650391","","","23.7544002532959","","","21.6644191741943","","","22.8207607269287","","",
"West Bank and Gaza","PSE","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7648887634277","36.0545196533203","37.9942893981934","30.2192993164063","33.3864593505859","27.6851005554199","24.5194797515869","32.3483009338379","30.0783405303955","29.0043907165527","27.9573402404785","27.8011207580566","25.6431903839111","24.4083499908447","23.5944004058838","","",
"World","WLD","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","28.2261905670166","28.3481903076172","27.9395904541016","28.4636001586914","28.5877304077148","28.7395706176758","28.7522602081299","28.8558292388916","28.6942195892334","28.7262592315674","28.4489192962646","28.2516593933105","27.8663902282715","27.471170425415","27.2507591247559","27.141170501709","26.9049301147461","26.7926292419434","26.6120300292969","26.1643600463867","26.1068305969238","26.0324001312256","25.9808006286621","25.9621200561523","26.0116996765137","26.0836601257324","26.0801296234131","26.1824893951416","26.350700378418","26.2491703033447","26.4090194702148","26.1231498718262","25.9682502746582","25.9650001525879","25.5962200164795","25.3395690917969","25.2398891448975","25.1478805541992","25.0506191253662","24.7412605285645","24.4062995910645","24.1778202056885","24.4942798614502","24.2007598876953","","",
"Samoa","WSM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","23.27498","26.65528","22.65699","27.10979","","23.43092","21.69213","21.55795","19.68389","20.06104","19.74131","21.4868","18.47466","17.93542","","","17.81668","","","","","","","","","18.43797","18.26302","","","24.0079193115234","24.0154209136963","25.0454502105713","27.2346096038818","","","","","32.8184814453125","","31.6912403106689","30.2360401153564","","","","","",
"Yemen, Rep.","YEM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3699703216553","","","","","","","","","","","30.8107795715332","30.2527904510498","","","","",
"South Africa","ZAF","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","29.46956","28.47888","27.7827","","","","","","","","","","","","26.66773","","","37.27042","36.2809","","44.53891","","35.9363899230957","34.902961730957","38.8961715698242","35.2822685241699","35.3719100952148","35.5427398681641","31.3926200866699","33.0469589233398","33.1910705566406","32.712818145752","33.5781211853027","32.6897201538086","32.5966606140137","32.937931060791","32.0292091369629","","",
"Congo, Dem. Rep.","COD","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","42.56625","43.50178","40.90431","","","","","","","","","","","41.53049","","","36.62732","","","","","40.20943","41.53712","44.08473","44.7528","","","40.43316","26.0151500701904","","","34.3350410461426","","","","","38.2954292297363","39.0203399658203","37.3254699707031","37.0130996704102","37.3709411621094","34.7475814819336","37.0692481994629","","",
"Zambia","ZMB","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","46.77283","49.61932","47.16955","47.88617","47.99458","48.20911","47.55969","48.1877","48.54414","44.35234","48.56388","48.21651","47.86923","46.50928","46.77766","49.38532","45.62973","45.56304","44.08727","","44.01223","","","","41.08401","39.09751","38.19415","","44.0078","51.2268104553223","49.8758697509766","48.0250205993652","48.0887298583984","","53.5489082336426","56.4790382385254","57.0062599182129","55.3534507751465","54.1764106750488","","52.9850692749023","55.8619499206543","49.2243309020996","47.9452590942383","","",
"Zimbabwe","ZWE","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","40.88282","40.65375","40.69126","40.49078","40.08553","36.65959","45.00779","43.92332","45.38337","41.90813","38.9324","39.39073","39.50565","38.82917","39.37015","38.2382","38.22489","35.77804","39.17635","37.8348","39.51156","","39.11001","39.13794","39.28959","37.28333","41.0238418579102","37.035961151123","38.1006202697754","39.416618347168","38.555908203125","","","","","","","","","35.8610916137695","","","",
